MiniDOT Logger Concatenated Data File
Sensor:             7450-926951
Concatenation Date: 2018Jul11 18:52:16 UTC

DO concentration compensated for salinity: 0.5 (ppt)
Saturation computed at elevation: 103.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,    Coordinated Universal Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                1530836460,           2018-07-06 00:21:00,           2018-07-06 00:21:00,      3.530000,     22.472000,          6.543070,                    76.692323,      1.024000
                1530837060,           2018-07-06 00:31:00,           2018-07-06 00:31:00,      3.530000,     22.489000,          6.626830,                    77.699336,      1.024000
                1530837660,           2018-07-06 00:41:00,           2018-07-06 00:41:00,      3.530000,     22.405000,          6.400473,                    74.924833,      1.025000
                1530838260,           2018-07-06 00:51:00,           2018-07-06 00:51:00,      3.530000,     22.539000,          6.624843,                    77.750284,      1.025000
                1530838860,           2018-07-06 01:01:00,           2018-07-06 01:01:00,      3.530000,     22.606000,          6.945924,                    81.622889,      1.025000
                1530839460,           2018-07-06 01:11:00,           2018-07-06 01:11:00,      3.530000,     22.581000,          6.770428,                    79.522646,      1.024000
                1530840060,           2018-07-06 01:21:00,           2018-07-06 01:21:00,      3.530000,     22.556000,          6.881104,                    80.784036,      1.024000
                1530840660,           2018-07-06 01:31:00,           2018-07-06 01:31:00,      3.530000,     22.573000,          6.869141,                    80.669772,      1.024000
                1530841260,           2018-07-06 01:41:00,           2018-07-06 01:41:00,      3.530000,     22.648000,          7.271988,                    85.523023,      1.024000
                1530841860,           2018-07-06 01:51:00,           2018-07-06 01:51:00,      3.530000,     22.623000,          7.396624,                    86.947348,      1.024000
                1530842460,           2018-07-06 02:01:00,           2018-07-06 02:01:00,      3.530000,     22.790000,          8.151472,                    96.125957,      1.024000
                1530843060,           2018-07-06 02:11:00,           2018-07-06 02:11:00,      3.530000,     22.798000,          8.138510,                    95.987723,      1.025000
                1530843660,           2018-07-06 02:21:00,           2018-07-06 02:21:00,      3.530000,     23.007000,          7.864336,                    93.123052,      1.024000
                1530844260,           2018-07-06 02:31:00,           2018-07-06 02:31:00,      3.530000,     23.041000,          7.821466,                    92.675143,      1.024000
                1530844860,           2018-07-06 02:41:00,           2018-07-06 02:41:00,      3.530000,     22.957000,          8.095661,                    95.771306,      1.025000
                1530845460,           2018-07-06 02:51:00,           2018-07-06 02:51:00,      3.530000,     22.823000,          8.526395,                   100.610378,      1.025000
                1530846060,           2018-07-06 03:01:00,           2018-07-06 03:01:00,      3.530000,     22.865000,          8.645061,                   102.092110,      1.025000
                1530846660,           2018-07-06 03:11:00,           2018-07-06 03:11:00,      3.530000,     22.681000,          7.370708,                    86.738584,      1.024000
                1530847260,           2018-07-06 03:21:00,           2018-07-06 03:21:00,      3.530000,     22.656000,          7.197206,                    84.656446,      1.024000
                1530847860,           2018-07-06 03:31:00,           2018-07-06 03:31:00,      3.530000,     22.531000,          6.182122,                    72.543350,      1.024000
                1530848460,           2018-07-06 03:41:00,           2018-07-06 03:41:00,      3.530000,     22.456000,          6.173138,                    72.334160,      1.024000
                1530849060,           2018-07-06 03:51:00,           2018-07-06 03:51:00,      3.530000,     22.439000,          6.071430,                    71.119262,      1.025000
                1530849660,           2018-07-06 04:01:00,           2018-07-06 04:01:00,      3.530000,     22.481000,          5.270752,                    61.789920,      1.024000
                1530850260,           2018-07-06 04:11:00,           2018-07-06 04:11:00,      3.530000,     22.531000,          5.524025,                    64.820993,      1.024000
                1530850860,           2018-07-06 04:21:00,           2018-07-06 04:21:00,      3.530000,     22.472000,          5.491113,                    64.362179,      1.024000
                1530851460,           2018-07-06 04:31:00,           2018-07-06 04:31:00,      3.540000,     22.489000,          5.730423,                    67.188998,      1.024000
                1530852060,           2018-07-06 04:41:00,           2018-07-06 04:41:00,      3.530000,     22.514000,          5.877999,                    68.952261,      1.024000
                1530852660,           2018-07-06 04:51:00,           2018-07-06 04:51:00,      3.530000,     22.548000,          6.203064,                    72.812727,      1.024000
                1530853260,           2018-07-06 05:01:00,           2018-07-06 05:01:00,      3.540000,     22.623000,          5.975731,                    70.244737,      1.018000
                1530853860,           2018-07-06 05:11:00,           2018-07-06 05:11:00,      3.530000,     22.531000,          5.345541,                    62.726597,      1.018000
                1530854460,           2018-07-06 05:21:00,           2018-07-06 05:21:00,      3.530000,     22.573000,          5.737413,                    67.378991,      1.020000
                1530855060,           2018-07-06 05:31:00,           2018-07-06 05:31:00,      3.540000,     22.548000,          6.323715,                    74.228953,      1.022000
                1530855660,           2018-07-06 05:41:00,           2018-07-06 05:41:00,      3.540000,     22.614000,          6.413464,                    75.377355,      1.023000
                1530856260,           2018-07-06 05:51:00,           2018-07-06 05:51:00,      3.540000,     22.648000,          6.641809,                    78.111731,      1.024000
                1530856860,           2018-07-06 06:01:00,           2018-07-06 06:01:00,      3.540000,     22.573000,          6.537101,                    76.770363,      1.024000
                1530857460,           2018-07-06 06:11:00,           2018-07-06 06:11:00,      3.540000,     22.556000,          6.373572,                    74.825614,      1.024000
                1530858060,           2018-07-06 06:21:00,           2018-07-06 06:21:00,      3.540000,     22.556000,          6.281837,                    73.748649,      1.025000
                1530858660,           2018-07-06 06:31:00,           2018-07-06 06:31:00,      3.540000,     22.548000,          6.277847,                    73.690553,      1.024000
                1530859260,           2018-07-06 06:41:00,           2018-07-06 06:41:00,      3.540000,     22.564000,          6.620858,                    77.740623,      1.025000
                1530859860,           2018-07-06 06:51:00,           2018-07-06 06:51:00,      3.540000,     22.665000,          6.768446,                    79.626861,      1.024000
                1530860460,           2018-07-06 07:01:00,           2018-07-06 07:01:00,      3.540000,     22.648000,          6.872144,                    80.820605,      1.024000
                1530861060,           2018-07-06 07:11:00,           2018-07-06 07:11:00,      3.540000,     22.598000,          6.586961,                    77.392823,      1.025000
                1530861660,           2018-07-06 07:21:00,           2018-07-06 07:21:00,      3.540000,     22.573000,          6.501205,                    76.348805,      1.024000
                1530862260,           2018-07-06 07:31:00,           2018-07-06 07:31:00,      3.540000,     22.665000,          6.814313,                    80.166465,      1.024000
                1530862860,           2018-07-06 07:41:00,           2018-07-06 07:41:00,      3.540000,     22.656000,          6.890093,                    81.044062,      1.024000
                1530863460,           2018-07-06 07:51:00,           2018-07-06 07:51:00,      3.540000,     22.690000,          6.910040,                    81.331387,      1.025000
                1530864060,           2018-07-06 08:01:00,           2018-07-06 08:01:00,      3.540000,     22.715000,          6.769450,                    79.714599,      1.024000
                1530864660,           2018-07-06 08:11:00,           2018-07-06 08:11:00,      3.540000,     22.631000,          6.707617,                    78.860094,      1.024000
                1530865260,           2018-07-06 08:21:00,           2018-07-06 08:21:00,      3.540000,     22.581000,          6.359615,                    74.697413,      1.024000
                1530865860,           2018-07-06 08:31:00,           2018-07-06 08:31:00,      3.540000,     22.656000,          6.740525,                    79.284785,      1.024000
                1530866460,           2018-07-06 08:41:00,           2018-07-06 08:41:00,      3.540000,     22.723000,          6.933976,                    81.664442,      1.025000
                1530867060,           2018-07-06 08:51:00,           2018-07-06 08:51:00,      3.540000,     22.690000,          6.950922,                    81.812569,      1.024000
                1530867660,           2018-07-06 09:01:00,           2018-07-06 09:01:00,      3.540000,     22.765000,          7.010760,                    82.634830,      1.024000
                1530868260,           2018-07-06 09:11:00,           2018-07-06 09:11:00,      3.540000,     22.823000,          7.032706,                    82.985030,      1.024000
                1530868860,           2018-07-06 09:21:00,           2018-07-06 09:21:00,      3.540000,     22.765000,          6.756494,                    79.637833,      1.024000
                1530869460,           2018-07-06 09:31:00,           2018-07-06 09:31:00,      3.540000,     22.731000,          6.625867,                    78.047599,      1.024000
                1530870060,           2018-07-06 09:41:00,           2018-07-06 09:41:00,      3.540000,     22.731000,          6.600939,                    77.753967,      1.024000
                1530870660,           2018-07-06 09:51:00,           2018-07-06 09:51:00,      3.540000,     22.715000,          6.667744,                    78.516942,      1.024000
                1530871260,           2018-07-06 10:01:00,           2018-07-06 10:01:00,      3.540000,     22.715000,          6.676718,                    78.622618,      1.025000
                1530871860,           2018-07-06 10:11:00,           2018-07-06 10:11:00,      3.540000,     22.748000,          6.590970,                    77.661680,      1.024000
                1530872460,           2018-07-06 10:21:00,           2018-07-06 10:21:00,      3.540000,     22.706000,          6.497235,                    76.495974,      1.024000
                1530873060,           2018-07-06 10:31:00,           2018-07-06 10:31:00,      3.540000,     22.665000,          6.508198,                    76.565192,      1.024000
                1530873660,           2018-07-06 10:41:00,           2018-07-06 10:41:00,      3.540000,     22.665000,          6.574007,                    77.339407,      1.025000
                1530874260,           2018-07-06 10:51:00,           2018-07-06 10:51:00,      3.540000,     22.656000,          6.465320,                    76.047714,      1.024000
                1530874860,           2018-07-06 11:01:00,           2018-07-06 11:01:00,      3.540000,     22.706000,          6.437408,                    75.791592,      1.024000
                1530875460,           2018-07-06 11:11:00,           2018-07-06 11:11:00,      3.540000,     22.673000,          6.351651,                    74.734907,      1.024000
                1530876060,           2018-07-06 11:21:00,           2018-07-06 11:21:00,      3.540000,     22.639000,          6.408482,                    75.354728,      1.024000
                1530876660,           2018-07-06 11:31:00,           2018-07-06 11:31:00,      3.540000,     22.639000,          6.246949,                    73.455324,      1.025000
                1530877260,           2018-07-06 11:41:00,           2018-07-06 11:41:00,      3.540000,     22.706000,          6.330716,                    74.535442,      1.024000
                1530877860,           2018-07-06 11:51:00,           2018-07-06 11:51:00,      3.540000,     22.823000,          6.151249,                    72.583958,      1.025000
                1530878460,           2018-07-06 12:01:00,           2018-07-06 12:01:00,      3.540000,     22.949000,          6.376616,                    75.423623,      1.025000
                1530879060,           2018-07-06 12:11:00,           2018-07-06 12:11:00,      3.540000,     22.982000,          6.639862,                    78.586540,      1.024000
                1530879660,           2018-07-06 12:21:00,           2018-07-06 12:21:00,      3.540000,     22.949000,          6.830308,                    80.789964,      1.024000
                1530880260,           2018-07-06 12:31:00,           2018-07-06 12:31:00,      3.540000,     22.932000,          6.906087,                    81.659928,      1.025000
                1530880860,           2018-07-06 12:41:00,           2018-07-06 12:41:00,      3.540000,     22.874000,          6.468341,                    76.399647,      1.024000
                1530881460,           2018-07-06 12:51:00,           2018-07-06 12:51:00,      3.540000,     22.915000,          6.679737,                    78.957996,      1.025000
                1530882060,           2018-07-06 13:01:00,           2018-07-06 13:01:00,      3.540000,     22.915000,          6.822326,                    80.643470,      1.024000
                1530882660,           2018-07-06 13:11:00,           2018-07-06 13:11:00,      3.540000,     22.857000,          6.924024,                    81.755443,      1.024000
                1530883260,           2018-07-06 13:21:00,           2018-07-06 13:21:00,      3.540000,     22.940000,          6.868197,                    81.224246,      1.025000
                1530883860,           2018-07-06 13:31:00,           2018-07-06 13:31:00,      3.540000,     22.915000,          6.746545,                    79.747694,      1.025000
                1530884460,           2018-07-06 13:41:00,           2018-07-06 13:41:00,      3.540000,     22.874000,          6.761496,                    79.862187,      1.025000
                1530885060,           2018-07-06 13:51:00,           2018-07-06 13:51:00,      3.540000,     22.840000,          6.613917,                    78.068608,      1.025000
                1530885660,           2018-07-06 14:01:00,           2018-07-06 14:01:00,      3.540000,     22.773000,          6.593965,                    77.733956,      1.026000
                1530886260,           2018-07-06 14:11:00,           2018-07-06 14:11:00,      3.540000,     22.740000,          6.667747,                    78.554381,      1.025000
                1530886860,           2018-07-06 14:21:00,           2018-07-06 14:21:00,      3.540000,     22.823000,          6.806359,                    80.314167,      1.025000
                1530887460,           2018-07-06 14:31:00,           2018-07-06 14:31:00,      3.540000,     22.773000,          6.786409,                    80.002617,      1.024000
                1530888060,           2018-07-06 14:41:00,           2018-07-06 14:41:00,      3.540000,     22.782000,          6.733563,                    79.393230,      1.024000
                1530888660,           2018-07-06 14:51:00,           2018-07-06 14:51:00,      3.540000,     22.765000,          6.808345,                    80.248986,      1.025000
                1530889260,           2018-07-06 15:01:00,           2018-07-06 15:01:00,      3.540000,     22.748000,          6.758486,                    79.635532,      1.024000
                1530889860,           2018-07-06 15:11:00,           2018-07-06 15:11:00,      3.540000,     22.723000,          6.761474,                    79.632813,      1.025000
                1530890460,           2018-07-06 15:21:00,           2018-07-06 15:21:00,      3.540000,     22.731000,          6.835262,                    80.514115,      1.025000
                1530891060,           2018-07-06 15:31:00,           2018-07-06 15:31:00,      3.540000,     22.782000,          6.931990,                    81.732821,      1.025000
                1530891660,           2018-07-06 15:41:00,           2018-07-06 15:41:00,      3.540000,     22.815000,          6.927010,                    81.725392,      1.024000
                1530892260,           2018-07-06 15:51:00,           2018-07-06 15:51:00,      3.540000,     22.731000,          6.965885,                    82.052751,      1.025000
                1530892860,           2018-07-06 16:01:00,           2018-07-06 16:01:00,      3.540000,     22.731000,          7.003776,                    82.499073,      1.025000
                1530893460,           2018-07-06 16:11:00,           2018-07-06 16:11:00,      3.540000,     22.698000,          6.663753,                    78.444535,      1.025000
                1530894060,           2018-07-06 16:21:00,           2018-07-06 16:21:00,      3.540000,     22.690000,          6.677711,                    78.596869,      1.025000
                1530894660,           2018-07-06 16:31:00,           2018-07-06 16:31:00,      3.540000,     22.798000,          6.828292,                    80.534664,      1.025000
                1530895260,           2018-07-06 16:41:00,           2018-07-06 16:41:00,      3.540000,     22.773000,          6.837262,                    80.602108,      1.025000
                1530895860,           2018-07-06 16:51:00,           2018-07-06 16:51:00,      3.540000,     22.731000,          6.295820,                    74.159901,      1.025000
                1530896460,           2018-07-06 17:01:00,           2018-07-06 17:01:00,      3.540000,     22.698000,          5.927878,                    69.781948,      1.025000
                1530897060,           2018-07-06 17:11:00,           2018-07-06 17:11:00,      3.540000,     22.756000,          5.965776,                    70.305702,      1.025000
                1530897660,           2018-07-06 17:21:00,           2018-07-06 17:21:00,      3.540000,     22.715000,          6.162204,                    72.563886,      1.025000
                1530898260,           2018-07-06 17:31:00,           2018-07-06 17:31:00,      3.540000,     22.706000,          6.228012,                    73.326252,      1.025000
                1530898860,           2018-07-06 17:41:00,           2018-07-06 17:41:00,      3.540000,     22.706000,          5.870046,                    69.111694,      1.025000
                1530899460,           2018-07-06 17:51:00,           2018-07-06 17:51:00,      3.540000,     22.740000,          5.283743,                    62.249090,      1.025000
                1530900060,           2018-07-06 18:01:00,           2018-07-06 18:01:00,      3.540000,     22.756000,          5.707522,                    67.262216,      1.025000
                1530900660,           2018-07-06 18:11:00,           2018-07-06 18:11:00,      3.540000,     22.765000,          6.948939,                    81.906148,      1.025000
                1530901260,           2018-07-06 18:21:00,           2018-07-06 18:21:00,      3.540000,     22.823000,          7.240107,                    85.432342,      1.025000
                1530901860,           2018-07-06 18:31:00,           2018-07-06 18:31:00,      3.540000,     22.756000,          7.340806,                    86.510208,      1.025000
                1530902460,           2018-07-06 18:41:00,           2018-07-06 18:41:00,      3.540000,     22.823000,          7.532264,                    88.879756,      1.025000
                1530903060,           2018-07-06 18:51:00,           2018-07-06 18:51:00,      3.540000,     22.848000,          7.088548,                    83.683741,      1.024000
                1530903660,           2018-07-06 19:01:00,           2018-07-06 19:01:00,      3.540000,     22.832000,          6.660780,                    78.609812,      1.025000
                1530904260,           2018-07-06 19:11:00,           2018-07-06 19:11:00,      3.540000,     22.807000,          6.896098,                    81.348309,      1.024000
                1530904860,           2018-07-06 19:21:00,           2018-07-06 19:21:00,      3.540000,     22.673000,          6.367605,                    74.922625,      1.025000
                1530905460,           2018-07-06 19:31:00,           2018-07-06 19:31:00,      3.540000,     22.723000,          5.997680,                    70.637276,      1.025000
                1530906060,           2018-07-06 19:41:00,           2018-07-06 19:41:00,      3.540000,     22.673000,          6.070463,                    71.426392,      1.025000
                1530906660,           2018-07-06 19:51:00,           2018-07-06 19:51:00,      3.540000,     22.740000,          6.188132,                    72.903916,      1.025000
                1530907260,           2018-07-06 20:01:00,           2018-07-06 20:01:00,      3.540000,     22.740000,          6.219043,                    73.268083,      1.025000
                1530907860,           2018-07-06 20:11:00,           2018-07-06 20:11:00,      3.540000,     22.773000,          6.032585,                    71.116049,      1.025000
                1530908460,           2018-07-06 20:21:00,           2018-07-06 20:21:00,      3.540000,     22.740000,          6.348668,                    74.795236,      1.025000
                1530909060,           2018-07-06 20:31:00,           2018-07-06 20:31:00,      3.540000,     22.715000,          6.352654,                    74.806556,      1.025000
                1530909660,           2018-07-06 20:41:00,           2018-07-06 20:41:00,      3.540000,     22.723000,          6.483277,                    76.356371,      1.026000
                1530910260,           2018-07-06 20:51:00,           2018-07-06 20:51:00,      3.540000,     22.706000,          6.194110,                    72.927101,      1.025000
                1530910860,           2018-07-06 21:01:00,           2018-07-06 21:01:00,      3.540000,     22.731000,          6.102378,                    71.881310,      1.026000
                1530911460,           2018-07-06 21:11:00,           2018-07-06 21:11:00,      3.540000,     22.832000,          6.076466,                    71.713801,      1.025000
                1530912060,           2018-07-06 21:21:00,           2018-07-06 21:21:00,      3.540000,     22.765000,          5.695557,                    67.132719,      1.025000
                1530912660,           2018-07-06 21:31:00,           2018-07-06 21:31:00,      3.540000,     22.706000,          5.701533,                    67.127683,      1.025000
                1530913260,           2018-07-06 21:41:00,           2018-07-06 21:41:00,      3.540000,     22.614000,          5.962767,                    70.080315,      1.025000
                1530913860,           2018-07-06 21:51:00,           2018-07-06 21:51:00,      3.540000,     22.673000,          6.128296,                    72.106867,      1.025000
                1530914460,           2018-07-06 22:01:00,           2018-07-06 22:01:00,      3.540000,     22.648000,          6.202080,                    72.940244,      1.025000
                1530915060,           2018-07-06 22:11:00,           2018-07-06 22:11:00,      3.540000,     22.748000,          6.313770,                    74.395424,      1.025000
                1530915660,           2018-07-06 22:21:00,           2018-07-06 22:21:00,      3.540000,     22.690000,          6.413475,                    75.486794,      1.025000
                1530916260,           2018-07-06 22:31:00,           2018-07-06 22:31:00,      3.540000,     22.631000,          6.362614,                    74.803963,      1.025000
                1530916860,           2018-07-06 22:41:00,           2018-07-06 22:41:00,      3.540000,     22.673000,          6.450366,                    75.896408,      1.025000
                1530917460,           2018-07-06 22:51:00,           2018-07-06 22:51:00,      3.540000,     22.648000,          6.619873,                    77.853743,      1.025000
                1530918060,           2018-07-06 23:01:00,           2018-07-06 23:01:00,      3.540000,     22.665000,          6.750498,                    79.415711,      1.025000
                1530918660,           2018-07-06 23:11:00,           2018-07-06 23:11:00,      3.540000,     22.773000,          7.262036,                    85.609618,      1.025000
                1530919260,           2018-07-06 23:21:00,           2018-07-06 23:21:00,      3.540000,     22.890000,          7.237126,                    85.506004,      1.024000
                1530919860,           2018-07-06 23:31:00,           2018-07-06 23:31:00,      3.540000,     22.932000,          7.538264,                    89.135007,      1.025000
                1530920460,           2018-07-06 23:41:00,           2018-07-06 23:41:00,      3.540000,     22.765000,          7.207193,                    84.950157,      1.024000
                1530921060,           2018-07-06 23:51:00,           2018-07-06 23:51:00,      3.540000,     22.865000,          8.355895,                    98.677264,      1.022000
                1530921660,           2018-07-07 00:01:00,           2018-07-07 00:01:00,      3.540000,     22.798000,          8.057743,                    95.035137,      1.025000
                1530922260,           2018-07-07 00:11:00,           2018-07-07 00:11:00,      3.540000,     22.865000,          9.137640,                   107.909122,      1.026000
                1530922860,           2018-07-07 00:21:00,           2018-07-07 00:21:00,      3.540000,     22.949000,          7.806494,                    92.336442,      1.026000
                1530923460,           2018-07-07 00:31:00,           2018-07-07 00:31:00,      3.540000,     22.974000,          7.656929,                    90.610352,      1.025000
                1530924060,           2018-07-07 00:41:00,           2018-07-07 00:41:00,      3.540000,     22.857000,          7.659901,                    90.444313,      1.025000
                1530924660,           2018-07-07 00:51:00,           2018-07-07 00:51:00,      3.550000,     22.823000,          7.417595,                    87.526675,      1.025000
                1530925260,           2018-07-07 01:01:00,           2018-07-07 01:01:00,      3.550000,     22.765000,          7.470433,                    88.052929,      1.025000
                1530925860,           2018-07-07 01:11:00,           2018-07-07 01:11:00,      3.540000,     22.899000,          7.664894,                    90.575528,      1.025000
                1530926460,           2018-07-07 01:21:00,           2018-07-07 01:21:00,      3.540000,     22.815000,          7.526280,                    88.795633,      1.025000
                1530927060,           2018-07-07 01:31:00,           2018-07-07 01:31:00,      3.540000,     22.832000,          7.415602,                    87.518139,      1.025000
                1530927660,           2018-07-07 01:41:00,           2018-07-07 01:41:00,      3.540000,     22.807000,          7.601063,                    89.664280,      1.025000
                1530928260,           2018-07-07 01:51:00,           2018-07-07 01:51:00,      3.540000,     22.857000,          7.506344,                    88.631188,      1.026000
                1530928860,           2018-07-07 02:01:00,           2018-07-07 02:01:00,      3.540000,     22.924000,          7.707774,                    91.125505,      1.025000
                1530929460,           2018-07-07 02:11:00,           2018-07-07 02:11:00,      3.540000,     22.924000,          7.925147,                    93.695410,      1.025000
                1530930060,           2018-07-07 02:21:00,           2018-07-07 02:21:00,      3.540000,     22.848000,          7.900207,                    93.265758,      1.024000
                1530930660,           2018-07-07 02:31:00,           2018-07-07 02:31:00,      3.540000,     22.765000,          7.639944,                    90.050927,      1.026000
                1530931260,           2018-07-07 02:41:00,           2018-07-07 02:41:00,      3.540000,     22.798000,          7.467447,                    88.073028,      1.026000
                1530931860,           2018-07-07 02:51:00,           2018-07-07 02:51:00,      3.540000,     22.874000,          7.556203,                    89.248732,      1.025000
                1530932460,           2018-07-07 03:01:00,           2018-07-07 03:01:00,      3.540000,     22.940000,          7.642964,                    90.386737,      1.026000
                1530933060,           2018-07-07 03:11:00,           2018-07-07 03:11:00,      3.540000,     22.924000,          7.528292,                    89.003566,      1.026000
                1530933660,           2018-07-07 03:21:00,           2018-07-07 03:21:00,      3.540000,     22.924000,          7.385703,                    87.317803,      1.025000
                1530934260,           2018-07-07 03:31:00,           2018-07-07 03:31:00,      3.550000,     22.899000,          7.401653,                    87.464829,      1.025000
                1530934860,           2018-07-07 03:41:00,           2018-07-07 03:41:00,      3.540000,     22.991000,          7.473460,                    88.467760,      1.026000
                1530935460,           2018-07-07 03:51:00,           2018-07-07 03:51:00,      3.540000,     23.141000,          7.760657,                    92.129000,      1.026000
                1530936060,           2018-07-07 04:01:00,           2018-07-07 04:01:00,      3.540000,     23.275000,          8.214374,                    97.762634,      1.025000
