MiniDOT Logger Concatenated Data File
Sensor:             7450-982167
Concatenation Date: 2018Jul11 18:35:39 UTC

DO concentration compensated for salinity: 0.5 (ppt)
Saturation computed at elevation: 103.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,    Coordinated Universal Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                1530832560,           2018-07-05 23:16:00,           2018-07-05 23:16:00,      3.550000,     22.230000,          2.859712,                    33.364097,      1.009000
                1530833160,           2018-07-05 23:26:00,           2018-07-05 23:26:00,      3.550000,     22.138000,          2.371123,                    27.614929,      1.010000
                1530833760,           2018-07-05 23:36:00,           2018-07-05 23:36:00,      3.550000,     22.163000,          2.217570,                    25.839000,      1.010000
                1530834360,           2018-07-05 23:46:00,           2018-07-05 23:46:00,      3.550000,     22.188000,          1.871574,                    21.817951,      1.011000
                1530834960,           2018-07-05 23:56:00,           2018-07-05 23:56:00,      3.550000,     22.146000,          2.375112,                    27.665637,      1.010000
                1530835560,           2018-07-06 00:06:00,           2018-07-06 00:06:00,      3.550000,     22.138000,          2.355169,                    27.429127,      1.010000
                1530836160,           2018-07-06 00:16:00,           2018-07-06 00:16:00,      3.550000,     22.138000,          2.737062,                    31.876779,      1.009000
                1530836760,           2018-07-06 00:26:00,           2018-07-06 00:26:00,      3.550000,     22.188000,          2.782932,                    32.442142,      1.009000
                1530837360,           2018-07-06 00:36:00,           2018-07-06 00:36:00,      3.550000,     22.113000,          2.709141,                    31.536450,      1.009000
                1530837960,           2018-07-06 00:46:00,           2018-07-06 00:46:00,      3.550000,     22.138000,          2.738059,                    31.888392,      1.009000
                1530838560,           2018-07-06 00:56:00,           2018-07-06 00:56:00,      3.550000,     22.171000,          2.581515,                    30.084291,      1.009000
                1530839160,           2018-07-06 01:06:00,           2018-07-06 01:06:00,      3.550000,     22.155000,          2.567554,                    29.912405,      1.010000
                1530839760,           2018-07-06 01:16:00,           2018-07-06 01:16:00,      3.550000,     22.121000,          2.270414,                    26.433402,      1.010000
                1530840360,           2018-07-06 01:26:00,           2018-07-06 01:26:00,      3.550000,     22.096000,          1.770862,                    20.607439,      1.011000
                1530840960,           2018-07-06 01:36:00,           2018-07-06 01:36:00,      3.550000,     22.029000,          2.021133,                    23.489532,      1.011000
                1530841560,           2018-07-06 01:46:00,           2018-07-06 01:46:00,      3.550000,     22.071000,          1.689099,                    19.646510,      1.011000
                1530842160,           2018-07-06 01:56:00,           2018-07-06 01:56:00,      3.550000,     22.013000,          2.092924,                    24.316392,      1.010000
                1530842760,           2018-07-06 02:06:00,           2018-07-06 02:06:00,      3.550000,     22.054000,          2.500743,                    29.077518,      1.009000
                1530843360,           2018-07-06 02:16:00,           2018-07-06 02:16:00,      3.550000,     22.029000,          2.461854,                    28.611571,      1.009000
                1530843960,           2018-07-06 02:26:00,           2018-07-06 02:26:00,      3.550000,     22.113000,          2.642335,                    30.758775,      1.009000
                1530844560,           2018-07-06 02:36:00,           2018-07-06 02:36:00,      3.550000,     22.046000,          2.476812,                    28.794826,      1.009000
                1530845160,           2018-07-06 02:46:00,           2018-07-06 02:46:00,      3.550000,     22.088000,          2.491771,                    28.992150,      1.009000
                1530845760,           2018-07-06 02:56:00,           2018-07-06 02:56:00,      3.550000,     22.046000,          1.771858,                    20.599197,      1.011000
                1530846360,           2018-07-06 03:06:00,           2018-07-06 03:06:00,      3.550000,     22.029000,          1.617306,                    18.796261,      1.011000
                1530846960,           2018-07-06 03:16:00,           2018-07-06 03:16:00,      3.550000,     22.096000,          2.179676,                    25.364787,      1.010000
                1530847560,           2018-07-06 03:26:00,           2018-07-06 03:26:00,      3.550000,     22.054000,          1.782826,                    20.729905,      1.011000
                1530848160,           2018-07-06 03:36:00,           2018-07-06 03:36:00,      3.550000,     22.046000,          1.534546,                    17.840273,      1.011000
                1530848760,           2018-07-06 03:46:00,           2018-07-06 03:46:00,      3.550000,     22.046000,          1.547509,                    17.990970,      1.011000
                1530849360,           2018-07-06 03:56:00,           2018-07-06 03:56:00,      3.550000,     22.096000,          1.714027,                    19.946051,      1.011000
                1530849960,           2018-07-06 04:06:00,           2018-07-06 04:06:00,      3.550000,     22.038000,          1.963302,                    22.821367,      1.011000
                1530850560,           2018-07-06 04:16:00,           2018-07-06 04:16:00,      3.550000,     21.987000,          1.934384,                    22.463154,      1.011000
                1530851160,           2018-07-06 04:26:00,           2018-07-06 04:26:00,      3.550000,     22.021000,          1.653201,                    19.210479,      1.011000
                1530851760,           2018-07-06 04:36:00,           2018-07-06 04:36:00,      3.550000,     22.021000,          1.529560,                    17.773748,      1.011000
                1530852360,           2018-07-06 04:46:00,           2018-07-06 04:46:00,      3.550000,     22.021000,          1.501641,                    17.449325,      1.011000
                1530852960,           2018-07-06 04:56:00,           2018-07-06 04:56:00,      3.550000,     21.937000,          1.634253,                    18.959596,      1.011000
                1530853560,           2018-07-06 05:06:00,           2018-07-06 05:06:00,      3.550000,     22.021000,          1.464748,                    17.020623,      1.011000
                1530854160,           2018-07-06 05:16:00,           2018-07-06 05:16:00,      3.550000,     21.987000,          1.379993,                    16.025261,      1.010000
                1530854760,           2018-07-06 05:26:00,           2018-07-06 05:26:00,      3.550000,     21.946000,          1.378995,                    16.001022,      1.010000
                1530855360,           2018-07-06 05:36:00,           2018-07-06 05:36:00,      3.550000,     21.971000,          1.576422,                    18.300665,      1.011000
                1530855960,           2018-07-06 05:46:00,           2018-07-06 05:46:00,      3.550000,     21.937000,          1.665163,                    19.318197,      1.011000
                1530856560,           2018-07-06 05:56:00,           2018-07-06 05:56:00,      3.550000,     21.954000,          1.552491,                    18.016947,      1.011000
                1530857160,           2018-07-06 06:06:00,           2018-07-06 06:06:00,      3.550000,     21.971000,          1.661176,                    19.284572,      1.011000
                1530857760,           2018-07-06 06:16:00,           2018-07-06 06:16:00,      3.550000,     21.946000,          1.492665,                    17.319979,      1.011000
                1530858360,           2018-07-06 06:26:00,           2018-07-06 06:26:00,      3.550000,     21.912000,          1.335121,                    15.481789,      1.010000
                1530858960,           2018-07-06 06:36:00,           2018-07-06 06:36:00,      3.550000,     22.004000,          1.388968,                    16.134759,      1.010000
                1530859560,           2018-07-06 06:46:00,           2018-07-06 06:46:00,      3.550000,     22.013000,          1.549502,                    18.002703,      1.010000
                1530860160,           2018-07-06 06:56:00,           2018-07-06 06:56:00,      3.550000,     22.004000,          1.448794,                    16.829723,      1.011000
                1530860760,           2018-07-06 07:06:00,           2018-07-06 07:06:00,      3.550000,     21.929000,          1.029011,                    11.936109,      1.009000
                1530861360,           2018-07-06 07:16:00,           2018-07-06 07:16:00,      3.560000,     21.887000,          0.838563,                     9.719120,      1.008000
                1530861960,           2018-07-06 07:26:00,           2018-07-06 07:26:00,      3.550000,     21.921000,          0.786715,                     9.124163,      1.008000
                1530862560,           2018-07-06 07:36:00,           2018-07-06 07:36:00,      3.550000,     21.929000,          0.903376,                    10.478793,      1.009000
                1530863160,           2018-07-06 07:46:00,           2018-07-06 07:46:00,      3.550000,     21.971000,          1.017047,                    11.806881,      1.009000
                1530863760,           2018-07-06 07:56:00,           2018-07-06 07:56:00,      3.560000,     21.954000,          1.090832,                    12.659306,      1.010000
                1530864360,           2018-07-06 08:06:00,           2018-07-06 08:06:00,      3.550000,     21.929000,          1.050947,                    12.190561,      1.010000
                1530864960,           2018-07-06 08:16:00,           2018-07-06 08:16:00,      3.560000,     21.962000,          0.813637,                     9.443865,      1.008000
                1530865560,           2018-07-06 08:26:00,           2018-07-06 08:26:00,      3.560000,     21.929000,          0.728883,                     8.454744,      1.008000
                1530866160,           2018-07-06 08:36:00,           2018-07-06 08:36:00,      3.550000,     21.887000,          0.968187,                    11.221481,      1.009000
                1530866760,           2018-07-06 08:46:00,           2018-07-06 08:46:00,      3.550000,     21.887000,          1.294239,                    15.000496,      1.011000
                1530867360,           2018-07-06 08:56:00,           2018-07-06 08:56:00,      3.560000,     21.870000,          1.316175,                    15.249734,      1.010000
                1530867960,           2018-07-06 09:06:00,           2018-07-06 09:06:00,      3.560000,     21.870000,          1.407909,                    16.312594,      1.011000
                1530868560,           2018-07-06 09:16:00,           2018-07-06 09:16:00,      3.560000,     21.912000,          1.648212,                    19.112321,      1.011000
                1530869160,           2018-07-06 09:26:00,           2018-07-06 09:26:00,      3.560000,     21.870000,          1.638239,                    18.981298,      1.011000
                1530869760,           2018-07-06 09:36:00,           2018-07-06 09:36:00,      3.560000,     21.812000,          1.484684,                    17.182891,      1.011000
                1530870360,           2018-07-06 09:46:00,           2018-07-06 09:46:00,      3.560000,     21.870000,          1.380987,                    16.000668,      1.011000
                1530870960,           2018-07-06 09:56:00,           2018-07-06 09:56:00,      3.560000,     21.854000,          1.283270,                    14.863895,      1.010000
                1530871560,           2018-07-06 10:06:00,           2018-07-06 10:06:00,      3.560000,     21.870000,          1.239398,                    14.360166,      1.010000
                1530872160,           2018-07-06 10:16:00,           2018-07-06 10:16:00,      3.560000,     21.887000,          1.322158,                    15.324082,      1.011000
                1530872760,           2018-07-06 10:26:00,           2018-07-06 10:26:00,      3.560000,     21.862000,          1.226436,                    14.207783,      1.010000
                1530873360,           2018-07-06 10:36:00,           2018-07-06 10:36:00,      3.560000,     21.845000,          1.108777,                    12.840542,      1.010000
                1530873960,           2018-07-06 10:46:00,           2018-07-06 10:46:00,      3.560000,     21.837000,          1.108777,                    12.838557,      1.010000
                1530874560,           2018-07-06 10:56:00,           2018-07-06 10:56:00,      3.560000,     21.845000,          1.093821,                    12.667333,      1.010000
                1530875160,           2018-07-06 11:06:00,           2018-07-06 11:06:00,      3.560000,     21.829000,          1.071884,                    12.409456,      1.010000
                1530875760,           2018-07-06 11:16:00,           2018-07-06 11:16:00,      3.560000,     21.854000,          0.997102,                    11.549258,      1.010000
                1530876360,           2018-07-06 11:26:00,           2018-07-06 11:26:00,      3.560000,     21.879000,          0.921323,                    10.676670,      1.009000
                1530876960,           2018-07-06 11:36:00,           2018-07-06 11:36:00,      3.560000,     21.829000,          0.934284,                    10.816428,      1.009000
                1530877560,           2018-07-06 11:46:00,           2018-07-06 11:46:00,      3.560000,     21.820000,          0.969182,                    11.218505,      1.009000
                1530878160,           2018-07-06 11:56:00,           2018-07-06 11:56:00,      3.560000,     21.845000,          1.022029,                    11.835931,      1.010000
                1530878760,           2018-07-06 12:06:00,           2018-07-06 12:06:00,      3.560000,     21.804000,          1.052939,                    12.184235,      1.010000
                1530879360,           2018-07-06 12:16:00,           2018-07-06 12:16:00,      3.560000,     21.854000,          1.019038,                    11.803342,      1.010000
                1530879960,           2018-07-06 12:26:00,           2018-07-06 12:26:00,      3.560000,     21.854000,          1.028012,                    11.907285,      1.010000
                1530880560,           2018-07-06 12:36:00,           2018-07-06 12:36:00,      3.560000,     21.812000,          1.008069,                    11.666825,      1.010000
                1530881160,           2018-07-06 12:46:00,           2018-07-06 12:46:00,      3.560000,     21.787000,          0.974167,                    11.269020,      1.010000
                1530881760,           2018-07-06 12:56:00,           2018-07-06 12:56:00,      3.560000,     21.845000,          0.891409,                    10.323241,      1.009000
                1530882360,           2018-07-06 13:06:00,           2018-07-06 13:06:00,      3.560000,     21.879000,          1.101798,                    12.768095,      1.010000
                1530882960,           2018-07-06 13:16:00,           2018-07-06 13:16:00,      3.560000,     21.887000,          1.038981,                    12.042001,      1.010000
                1530883560,           2018-07-06 13:26:00,           2018-07-06 13:26:00,      3.560000,     21.870000,          1.008071,                    11.679910,      1.010000
                1530884160,           2018-07-06 13:36:00,           2018-07-06 13:36:00,      3.560000,     21.845000,          0.933287,                    10.808226,      1.010000
                1530884760,           2018-07-06 13:46:00,           2018-07-06 13:46:00,      3.560000,     21.870000,          0.672047,                     7.786607,      1.008000
                1530885360,           2018-07-06 13:56:00,           2018-07-06 13:56:00,      3.560000,     21.854000,          0.490574,                     5.682235,      1.006000
                1530885960,           2018-07-06 14:06:00,           2018-07-06 14:06:00,      3.560000,     21.879000,          0.406818,                     4.714374,      1.005000
                1530886560,           2018-07-06 14:16:00,           2018-07-06 14:16:00,      3.560000,     21.862000,          0.289160,                     3.349803,      1.003000
                1530887160,           2018-07-06 14:26:00,           2018-07-06 14:26:00,      3.560000,     21.829000,          0.351977,                     4.074919,      1.004000
                1530887760,           2018-07-06 14:36:00,           2018-07-06 14:36:00,      3.560000,     21.862000,          0.335026,                     3.881151,      1.004000
                1530888360,           2018-07-06 14:46:00,           2018-07-06 14:46:00,      3.560000,     21.812000,          0.239304,                     2.769573,      1.003000
                1530888960,           2018-07-06 14:56:00,           2018-07-06 14:56:00,      3.560000,     21.879000,          0.217368,                     2.518955,      1.002000
                1530889560,           2018-07-06 15:06:00,           2018-07-06 15:06:00,      3.560000,     21.795000,          0.242295,                     2.803271,      1.003000
                1530890160,           2018-07-06 15:16:00,           2018-07-06 15:16:00,      3.560000,     21.820000,          0.388870,                     4.501252,      1.005000
                1530890760,           2018-07-06 15:26:00,           2018-07-06 15:26:00,      3.560000,     21.879000,          0.478609,                     5.546322,      1.006000
                1530891360,           2018-07-06 15:36:00,           2018-07-06 15:36:00,      3.560000,     21.837000,          0.576325,                     6.673279,      1.007000
                1530891960,           2018-07-06 15:46:00,           2018-07-06 15:46:00,      3.560000,     21.829000,          0.500545,                     5.794927,      1.007000
                1530892560,           2018-07-06 15:56:00,           2018-07-06 15:56:00,      3.560000,     21.804000,          0.435733,                     5.042150,      1.006000
                1530893160,           2018-07-06 16:06:00,           2018-07-06 16:06:00,      3.560000,     21.854000,          0.721902,                     8.361663,      1.009000
                1530893760,           2018-07-06 16:16:00,           2018-07-06 16:16:00,      3.560000,     21.829000,          0.662075,                     7.665003,      1.008000
                1530894360,           2018-07-06 16:26:00,           2018-07-06 16:26:00,      3.560000,     21.804000,          0.596266,                     6.899785,      1.008000
                1530894960,           2018-07-06 16:36:00,           2018-07-06 16:36:00,      3.560000,     21.795000,          0.542423,                     6.275635,      1.007000
                1530895560,           2018-07-06 16:46:00,           2018-07-06 16:46:00,      3.560000,     21.887000,          0.587294,                     6.806851,      1.008000
                1530896160,           2018-07-06 16:56:00,           2018-07-06 16:56:00,      3.560000,     21.812000,          0.623188,                     7.212429,      1.008000
                1530896760,           2018-07-06 17:06:00,           2018-07-06 17:06:00,      3.560000,     21.804000,          0.694979,                     8.042057,      1.008000
                1530897360,           2018-07-06 17:16:00,           2018-07-06 17:16:00,      3.560000,     21.829000,          0.707942,                     8.196013,      1.009000
                1530897960,           2018-07-06 17:26:00,           2018-07-06 17:26:00,      3.560000,     21.820000,          0.700962,                     8.113795,      1.009000
                1530898560,           2018-07-06 17:36:00,           2018-07-06 17:36:00,      3.560000,     21.829000,          0.622191,                     7.203256,      1.008000
                1530899160,           2018-07-06 17:46:00,           2018-07-06 17:46:00,      3.560000,     21.795000,          0.656092,                     7.590750,      1.008000
                1530899760,           2018-07-06 17:56:00,           2018-07-06 17:56:00,      3.560000,     21.829000,          0.632162,                     7.318693,      1.008000
                1530900360,           2018-07-06 18:06:00,           2018-07-06 18:06:00,      3.560000,     21.770000,          0.593275,                     6.860657,      1.008000
                1530900960,           2018-07-06 18:16:00,           2018-07-06 18:16:00,      3.560000,     21.862000,          0.641137,                     7.427321,      1.008000
                1530901560,           2018-07-06 18:26:00,           2018-07-06 18:26:00,      3.560000,     21.870000,          0.636151,                     7.370705,      1.008000
                1530902160,           2018-07-06 18:36:00,           2018-07-06 18:36:00,      3.560000,     21.854000,          0.842551,                     9.759123,      1.009000
                1530902760,           2018-07-06 18:46:00,           2018-07-06 18:46:00,      3.560000,     21.837000,          0.914342,                    10.587191,      1.010000
                1530903360,           2018-07-06 18:56:00,           2018-07-06 18:56:00,      3.560000,     21.854000,          0.694980,                     8.049833,      1.008000
                1530903960,           2018-07-06 19:06:00,           2018-07-06 19:06:00,      3.560000,     21.887000,          0.717914,                     8.320768,      1.009000
                1530904560,           2018-07-06 19:16:00,           2018-07-06 19:16:00,      3.560000,     21.937000,          0.729880,                     8.467617,      1.009000
                1530905160,           2018-07-06 19:26:00,           2018-07-06 19:26:00,      3.560000,     21.887000,          0.540430,                     6.263689,      1.007000
                1530905760,           2018-07-06 19:36:00,           2018-07-06 19:36:00,      3.560000,     21.837000,          0.523478,                     6.061369,      1.007000
                1530906360,           2018-07-06 19:46:00,           2018-07-06 19:46:00,      3.560000,     21.812000,          0.559374,                     6.473876,      1.008000
                1530906960,           2018-07-06 19:56:00,           2018-07-06 19:56:00,      3.560000,     21.762000,          0.677031,                     7.828009,      1.009000
                1530907560,           2018-07-06 20:06:00,           2018-07-06 20:06:00,      3.560000,     21.829000,          0.801670,                     9.281118,      1.009000
                1530908160,           2018-07-06 20:16:00,           2018-07-06 20:16:00,      3.560000,     21.812000,          0.615211,                     7.120110,      1.008000
                1530908760,           2018-07-06 20:26:00,           2018-07-06 20:26:00,      3.560000,     21.829000,          0.563362,                     6.522179,      1.008000
                1530909360,           2018-07-06 20:36:00,           2018-07-06 20:36:00,      3.560000,     21.804000,          0.557379,                     6.449799,      1.008000
                1530909960,           2018-07-06 20:46:00,           2018-07-06 20:46:00,      3.560000,     21.829000,          0.601252,                     6.960839,      1.008000
                1530910560,           2018-07-06 20:56:00,           2018-07-06 20:56:00,      3.560000,     21.837000,          0.638145,                     7.389097,      1.008000
                1530911160,           2018-07-06 21:06:00,           2018-07-06 21:06:00,      3.560000,     21.820000,          0.743838,                     8.610087,      1.009000
                1530911760,           2018-07-06 21:16:00,           2018-07-06 21:16:00,      3.560000,     21.854000,          0.703954,                     8.153776,      1.009000
                1530912360,           2018-07-06 21:26:00,           2018-07-06 21:26:00,      3.560000,     21.845000,          0.837566,                     9.699690,      1.010000
                1530912960,           2018-07-06 21:36:00,           2018-07-06 21:36:00,      3.560000,     21.745000,          0.721900,                     8.344056,      1.009000
                1530913560,           2018-07-06 21:46:00,           2018-07-06 21:46:00,      3.560000,     21.845000,          0.752812,                     8.718174,      1.009000
                1530914160,           2018-07-06 21:56:00,           2018-07-06 21:56:00,      3.560000,     21.854000,          0.779734,                     9.031520,      1.009000
                1530914760,           2018-07-06 22:06:00,           2018-07-06 22:06:00,      3.560000,     21.829000,          0.797681,                     9.234944,      1.009000
                1530915360,           2018-07-06 22:16:00,           2018-07-06 22:16:00,      3.560000,     21.829000,          0.747826,                     8.657760,      1.009000
                1530915960,           2018-07-06 22:26:00,           2018-07-06 22:26:00,      3.560000,     21.870000,          0.775746,                     8.988101,      1.009000
                1530916560,           2018-07-06 22:36:00,           2018-07-06 22:36:00,      3.560000,     21.779000,          0.734863,                     8.499470,      1.009000
                1530917160,           2018-07-06 22:46:00,           2018-07-06 22:46:00,      3.560000,     21.820000,          0.673043,                     7.790628,      1.009000
                1530917760,           2018-07-06 22:56:00,           2018-07-06 22:56:00,      3.560000,     21.862000,          0.644128,                     7.461974,      1.009000
                1530918360,           2018-07-06 23:06:00,           2018-07-06 23:06:00,      3.560000,     21.829000,          0.678029,                     7.849702,      1.009000
                1530918960,           2018-07-06 23:16:00,           2018-07-06 23:16:00,      3.560000,     21.795000,          0.617205,                     7.140842,      1.008000
                1530919560,           2018-07-06 23:26:00,           2018-07-06 23:26:00,      3.560000,     21.795000,          0.592278,                     6.852440,      1.008000
                1530920160,           2018-07-06 23:36:00,           2018-07-06 23:36:00,      3.560000,     21.779000,          0.481600,                     5.570209,      1.007000
                1530920760,           2018-07-06 23:46:00,           2018-07-06 23:46:00,      3.560000,     21.812000,          0.400835,                     4.639034,      1.006000
                1530921360,           2018-07-06 23:56:00,           2018-07-06 23:56:00,      3.560000,     21.787000,          0.408811,                     4.729067,      1.006000
                1530921960,           2018-07-07 00:06:00,           2018-07-07 00:06:00,      3.560000,     21.845000,          0.602250,                     6.974539,      1.008000
                1530922560,           2018-07-07 00:16:00,           2018-07-07 00:16:00,      3.560000,     21.870000,          0.642134,                     7.440022,      1.009000
                1530923160,           2018-07-07 00:26:00,           2018-07-07 00:26:00,      3.560000,     21.912000,          0.779735,                     9.041642,      1.010000
                1530923760,           2018-07-07 00:36:00,           2018-07-07 00:36:00,      3.560000,     21.912000,          0.777741,                     9.018518,      1.010000
                1530924360,           2018-07-07 00:46:00,           2018-07-07 00:46:00,      3.560000,     21.929000,          0.725891,                     8.420046,      1.009000
                1530924960,           2018-07-07 00:56:00,           2018-07-07 00:56:00,      3.560000,     21.829000,          0.428754,                     4.963782,      1.006000
                1530925560,           2018-07-07 01:06:00,           2018-07-07 01:06:00,      3.560000,     21.829000,          0.389867,                     4.513579,      1.006000
                1530926160,           2018-07-07 01:16:00,           2018-07-07 01:16:00,      3.560000,     21.837000,          0.330041,                     3.821549,      1.005000
                1530926760,           2018-07-07 01:26:00,           2018-07-07 01:26:00,      3.560000,     21.812000,          0.372916,                     4.315918,      1.006000
                1530927360,           2018-07-07 01:36:00,           2018-07-07 01:36:00,      3.560000,     21.820000,          0.312093,                     3.612543,      1.004000
                1530927960,           2018-07-07 01:46:00,           2018-07-07 01:46:00,      3.560000,     21.762000,          0.342005,                     3.954355,      1.005000
                1530928560,           2018-07-07 01:56:00,           2018-07-07 01:56:00,      3.560000,     21.795000,          0.356962,                     4.129922,      1.006000
                1530929160,           2018-07-07 02:06:00,           2018-07-07 02:06:00,      3.560000,     21.804000,          0.358956,                     4.153717,      1.006000
                1530929760,           2018-07-07 02:16:00,           2018-07-07 02:16:00,      3.560000,     21.795000,          0.314087,                     3.633870,      1.005000
                1530930360,           2018-07-07 02:26:00,           2018-07-07 02:26:00,      3.560000,     21.779000,          0.218365,                     2.525623,      1.003000
                1530930960,           2018-07-07 02:36:00,           2018-07-07 02:36:00,      3.560000,     21.770000,          0.288162,                     3.332319,      1.004000
                1530931560,           2018-07-07 02:46:00,           2018-07-07 02:46:00,      3.560000,     21.829000,          0.368928,                     4.271161,      1.006000
                1530932160,           2018-07-07 02:56:00,           2018-07-07 02:56:00,      3.560000,     21.837000,          0.380893,                     4.410367,      1.006000
                1530932760,           2018-07-07 03:06:00,           2018-07-07 03:06:00,      3.560000,     21.845000,          0.456673,                     5.288640,      1.007000
                1530933360,           2018-07-07 03:16:00,           2018-07-07 03:16:00,      3.560000,     21.862000,          0.574331,                     6.653401,      1.008000
                1530933960,           2018-07-07 03:26:00,           2018-07-07 03:26:00,      3.560000,     21.912000,          0.563363,                     6.532644,      1.008000
                1530934560,           2018-07-07 03:36:00,           2018-07-07 03:36:00,      3.560000,     21.921000,          0.390865,                     4.533171,      1.006000
                1530935160,           2018-07-07 03:46:00,           2018-07-07 03:46:00,      3.560000,     21.845000,          0.195432,                     2.263261,      1.003000
                1530935760,           2018-07-07 03:56:00,           2018-07-07 03:56:00,      3.560000,     21.787000,          0.174493,                     2.018504,      1.003000
                1530936360,           2018-07-07 04:06:00,           2018-07-07 04:06:00,      3.560000,     21.845000,          0.135606,                     1.570426,      1.002000
                1530936960,           2018-07-07 04:16:00,           2018-07-07 04:16:00,      3.560000,     21.829000,          0.155548,                     1.800814,      1.002000
