MiniDOT Logger Concatenated Data File
Sensor:             7450-967073
Concatenation Date: 2018Jul11 18:45:00 UTC

DO concentration compensated for salinity: 0.5 (ppt)
Saturation computed at elevation: 103.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,    Coordinated Universal Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1531281300,           2018-07-11 03:55:00,           2018-07-11 03:55:00,      3.540000,     22.234000,          1.301229,                    15.182529,      1.010000
                1531281900,           2018-07-11 04:05:00,           2018-07-11 04:05:00,      3.540000,     22.225000,          1.193541,                    13.923636,      1.010000
                1531282500,           2018-07-11 04:15:00,           2018-07-11 04:15:00,      3.540000,     22.225000,          1.182572,                    13.795683,      1.010000
                1531283100,           2018-07-11 04:25:00,           2018-07-11 04:25:00,      3.540000,     22.259000,          1.180579,                    13.781416,      1.010000
                1531283700,           2018-07-11 04:35:00,           2018-07-11 04:35:00,      3.540000,     22.309000,          1.003094,                    11.720792,      1.009000
                1531284300,           2018-07-11 04:45:00,           2018-07-11 04:45:00,      3.540000,     22.301000,          0.842559,                     9.843488,      1.009000
                1531284900,           2018-07-11 04:55:00,           2018-07-11 04:55:00,      3.540000,     22.267000,          1.016056,                    11.862686,      1.009000
                1531285500,           2018-07-11 05:05:00,           2018-07-11 05:05:00,      3.540000,     22.326000,          1.007083,                    11.771234,      1.009000
                1531286100,           2018-07-11 05:15:00,           2018-07-11 05:15:00,      3.540000,     22.334000,          0.900392,                    10.525798,      1.009000
                1531286700,           2018-07-11 05:25:00,           2018-07-11 05:25:00,      3.540000,     22.393000,          0.929310,                    10.876132,      1.009000
                1531287300,           2018-07-11 05:35:00,           2018-07-11 05:35:00,      3.540000,     22.343000,          0.901390,                    10.539273,      1.009000
                1531287900,           2018-07-11 05:45:00,           2018-07-11 05:45:00,      3.540000,     22.376000,          0.879454,                    10.289295,      1.009000
                1531288500,           2018-07-11 05:55:00,           2018-07-11 05:55:00,      3.540000,     22.376000,          0.904382,                    10.580942,      1.009000
                1531289100,           2018-07-11 06:05:00,           2018-07-11 06:05:00,      3.540000,     22.368000,          0.994122,                    11.629086,      1.009000
                1531289700,           2018-07-11 06:15:00,           2018-07-11 06:15:00,      3.540000,     22.409000,          1.119759,                    13.109057,      1.010000
                1531290300,           2018-07-11 06:25:00,           2018-07-11 06:25:00,      3.540000,     22.443000,          1.110786,                    13.012469,      1.009000
                1531290900,           2018-07-11 06:35:00,           2018-07-11 06:35:00,      3.540000,     22.443000,          1.124745,                    13.176001,      1.009000
                1531291500,           2018-07-11 06:45:00,           2018-07-11 06:45:00,      3.540000,     22.426000,          1.199528,                    14.047491,      1.009000
                1531292100,           2018-07-11 06:55:00,           2018-07-11 06:55:00,      3.540000,     22.485000,          1.276308,                    14.963517,      1.010000
                1531292700,           2018-07-11 07:05:00,           2018-07-11 07:05:00,      3.540000,     22.426000,          1.172606,                    13.732211,      1.010000
                1531293300,           2018-07-11 07:15:00,           2018-07-11 07:15:00,      3.540000,     22.393000,          0.953241,                    11.156204,      1.009000
                1531293900,           2018-07-11 07:25:00,           2018-07-11 07:25:00,      3.540000,     22.393000,          0.879454,                    10.292648,      1.009000
                1531294500,           2018-07-11 07:35:00,           2018-07-11 07:35:00,      3.540000,     22.326000,          0.561374,                     6.561589,      1.007000
                1531295100,           2018-07-11 07:45:00,           2018-07-11 07:45:00,      3.540000,     22.384000,          0.822619,                     9.625816,      1.009000
                1531295700,           2018-07-11 07:55:00,           2018-07-11 07:55:00,      3.540000,     22.384000,          0.936289,                    10.955929,      1.009000
                1531296300,           2018-07-11 08:05:00,           2018-07-11 08:05:00,      3.540000,     22.276000,          0.894409,                    10.444228,      1.009000
                1531296900,           2018-07-11 08:15:00,           2018-07-11 08:15:00,      3.540000,     22.343000,          0.647126,                     7.566359,      1.008000
                1531297500,           2018-07-11 08:25:00,           2018-07-11 08:25:00,      3.540000,     22.309000,          0.561374,                     6.559449,      1.007000
                1531298100,           2018-07-11 08:35:00,           2018-07-11 08:35:00,      3.540000,     22.276000,          0.548411,                     6.403930,      1.007000
                1531298700,           2018-07-11 08:45:00,           2018-07-11 08:45:00,      3.540000,     22.351000,          0.623195,                     7.287673,      1.007000
                1531299300,           2018-07-11 08:55:00,           2018-07-11 08:55:00,      3.540000,     22.343000,          0.510522,                     5.969146,      1.006000
                1531299900,           2018-07-11 09:05:00,           2018-07-11 09:05:00,      3.540000,     22.334000,          0.572342,                     6.690817,      1.007000
                1531300500,           2018-07-11 09:15:00,           2018-07-11 09:15:00,      3.540000,     22.359000,          0.539438,                     6.309178,      1.007000
                1531301100,           2018-07-11 09:25:00,           2018-07-11 09:25:00,      3.540000,     22.267000,          0.388873,                     4.540184,      1.005000
                1531301700,           2018-07-11 09:35:00,           2018-07-11 09:35:00,      3.540000,     22.309000,          0.336027,                     3.926349,      1.004000
                1531302300,           2018-07-11 09:45:00,           2018-07-11 09:45:00,      3.540000,     22.334000,          0.291157,                     3.403691,      1.003000
                1531302900,           2018-07-11 09:55:00,           2018-07-11 09:55:00,      3.540000,     22.326000,          0.271214,                     3.170075,      1.003000
                1531303500,           2018-07-11 10:05:00,           2018-07-11 10:05:00,      3.540000,     22.384000,          0.361952,                     4.235359,      1.005000
                1531304100,           2018-07-11 10:15:00,           2018-07-11 10:15:00,      3.540000,     22.351000,          0.383888,                     4.489207,      1.005000
                1531304700,           2018-07-11 10:25:00,           2018-07-11 10:25:00,      3.540000,     22.384000,          0.483600,                     5.658813,      1.006000
                1531305300,           2018-07-11 10:35:00,           2018-07-11 10:35:00,      3.540000,     22.301000,          0.513512,                     5.999285,      1.007000
                1531305900,           2018-07-11 10:45:00,           2018-07-11 10:45:00,      3.540000,     22.309000,          0.547414,                     6.396337,      1.007000
                1531306500,           2018-07-11 10:55:00,           2018-07-11 10:55:00,      3.540000,     22.368000,          0.633167,                     7.406690,      1.008000
                1531307100,           2018-07-11 11:05:00,           2018-07-11 11:05:00,      3.540000,     22.317000,          0.654105,                     7.644155,      1.008000
                1531307700,           2018-07-11 11:15:00,           2018-07-11 11:15:00,      3.540000,     22.376000,          0.638152,                     7.466155,      1.008000
                1531308300,           2018-07-11 11:25:00,           2018-07-11 11:25:00,      3.540000,     22.301000,          0.748831,                     8.748473,      1.009000
                1531308900,           2018-07-11 11:35:00,           2018-07-11 11:35:00,      3.540000,     22.326000,          0.700970,                     8.193245,      1.008000
                1531309500,           2018-07-11 11:45:00,           2018-07-11 11:45:00,      3.540000,     22.267000,          0.680030,                     7.939501,      1.008000
                1531310100,           2018-07-11 11:55:00,           2018-07-11 11:55:00,      3.540000,     22.351000,          0.665074,                     7.777405,      1.008000
                1531310700,           2018-07-11 12:05:00,           2018-07-11 12:05:00,      3.540000,     22.276000,          0.685015,                     7.999091,      1.008000
                1531311300,           2018-07-11 12:15:00,           2018-07-11 12:15:00,      3.540000,     22.267000,          0.714928,                     8.346954,      1.008000
                1531311900,           2018-07-11 12:25:00,           2018-07-11 12:25:00,      3.540000,     22.368000,          0.698976,                     8.176519,      1.008000
                1531312500,           2018-07-11 12:35:00,           2018-07-11 12:35:00,      3.540000,     22.251000,          0.652110,                     7.611200,      1.008000
                1531313100,           2018-07-11 12:45:00,           2018-07-11 12:45:00,      3.540000,     22.284000,          0.750825,                     8.768909,      1.009000
                1531313700,           2018-07-11 12:55:00,           2018-07-11 12:55:00,      3.540000,     22.334000,          0.698976,                     8.171190,      1.008000
                1531314300,           2018-07-11 13:05:00,           2018-07-11 13:05:00,      3.540000,     22.326000,          0.720912,                     8.426339,      1.009000
                1531314900,           2018-07-11 13:15:00,           2018-07-11 13:15:00,      3.540000,     22.292000,          0.697978,                     8.152960,      1.008000
                1531315500,           2018-07-11 13:25:00,           2018-07-11 13:25:00,      3.540000,     22.393000,          0.739858,                     8.658894,      1.009000
                1531316100,           2018-07-11 13:35:00,           2018-07-11 13:35:00,      3.540000,     22.301000,          0.780738,                     9.121244,      1.009000
                1531316700,           2018-07-11 13:45:00,           2018-07-11 13:45:00,      3.540000,     22.368000,          0.766780,                     8.969676,      1.009000
                1531317300,           2018-07-11 13:55:00,           2018-07-11 13:55:00,      3.540000,     22.343000,          0.778745,                     9.105279,      1.009000
                1531317900,           2018-07-11 14:05:00,           2018-07-11 14:05:00,      3.540000,     22.317000,          0.737863,                     8.622979,      1.009000
                1531318500,           2018-07-11 14:15:00,           2018-07-11 14:15:00,      3.540000,     22.334000,          0.729886,                     8.532540,      1.009000
                1531319100,           2018-07-11 14:25:00,           2018-07-11 14:25:00,      3.540000,     22.326000,          0.542429,                     6.340150,      1.007000
                1531319700,           2018-07-11 14:35:00,           2018-07-11 14:35:00,      3.540000,     22.326000,          0.704958,                     8.239864,      1.008000
                1531320300,           2018-07-11 14:45:00,           2018-07-11 14:45:00,      3.540000,     22.343000,          0.581317,                     6.796899,      1.008000
                1531320900,           2018-07-11 14:55:00,           2018-07-11 14:55:00,      3.540000,     22.409000,          2.278405,                    26.673370,      1.010000
                1531321500,           2018-07-11 15:05:00,           2018-07-11 15:05:00,      3.540000,     22.368000,          1.152663,                    13.483675,      1.010000
                1531322100,           2018-07-11 15:15:00,           2018-07-11 15:15:00,      3.540000,     22.334000,          0.967199,                    11.306782,      1.010000
                1531322700,           2018-07-11 15:25:00,           2018-07-11 15:25:00,      3.540000,     22.368000,          0.909367,                    10.637639,      1.009000
                1531323300,           2018-07-11 15:35:00,           2018-07-11 15:35:00,      3.540000,     22.317000,          0.688007,                     8.040346,      1.008000
                1531323900,           2018-07-11 15:45:00,           2018-07-11 15:45:00,      3.540000,     22.384000,          0.605248,                     7.082267,      1.008000
                1531324500,           2018-07-11 15:55:00,           2018-07-11 15:55:00,      3.540000,     22.292000,          0.598267,                     6.988252,      1.007000
                1531325100,           2018-07-11 16:05:00,           2018-07-11 16:05:00,      3.540000,     22.326000,          0.631172,                     7.377417,      1.008000
                1531325700,           2018-07-11 16:15:00,           2018-07-11 16:15:00,      3.540000,     22.301000,          0.595276,                     6.954511,      1.008000
                1531326300,           2018-07-11 16:25:00,           2018-07-11 16:25:00,      3.540000,     22.309000,          0.565362,                     6.606053,      1.007000
                1531326900,           2018-07-11 16:35:00,           2018-07-11 16:35:00,      3.540000,     22.317000,          0.601258,                     7.026563,      1.008000
                1531327500,           2018-07-11 16:45:00,           2018-07-11 16:45:00,      3.540000,     22.351000,          0.618210,                     7.229372,      1.008000
                1531328100,           2018-07-11 16:55:00,           2018-07-11 16:55:00,      3.540000,     22.359000,          0.646129,                     7.557019,      1.008000
                1531328700,           2018-07-11 17:05:00,           2018-07-11 17:05:00,      3.540000,     22.468000,          0.852533,                     9.991910,      1.009000
                1531329300,           2018-07-11 17:15:00,           2018-07-11 17:15:00,      3.540000,     22.460000,          1.213489,                    14.220225,      1.011000
                1531329900,           2018-07-11 17:25:00,           2018-07-11 17:25:00,      3.540000,     22.560000,          1.081872,                    12.702128,      1.010000
                1531330500,           2018-07-11 17:35:00,           2018-07-11 17:35:00,      3.540000,     22.660000,          1.457788,                    17.148403,      1.011000
                1531331100,           2018-07-11 17:45:00,           2018-07-11 17:45:00,      3.540000,     25.093000,          7.911541,                    97.404911,      1.008000
                1531331700,           2018-07-11 17:55:00,           2018-07-11 17:55:00,      3.540000,     29.098000,          7.267933,                    96.137873,      1.008000
                1531332300,           2018-07-11 18:05:00,           2018-07-11 18:05:00,      3.540000,     29.958000,          7.153363,                    96.046561,      1.007000
                1531332900,           2018-07-11 18:15:00,           2018-07-11 18:15:00,      3.540000,     26.332000,          7.743210,                    97.512269,      1.008000
                1531333500,           2018-07-11 18:25:00,           2018-07-11 18:25:00,      3.540000,     25.733000,          7.837851,                    97.635863,      1.008000
                1531334100,           2018-07-11 18:35:00,           2018-07-11 18:35:00,      3.540000,     25.446000,          7.877693,                    97.618767,      1.008000
